UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp
4373,M19232,M,0.9474598344672714,-0.27335103166182345,-0.612553606349581,0.17313778589244366,1.4618631733475393,0,0,0,0,0,0,2026-01-31 08:40:00
4374,M19233,M,0.9474598344672714,-0.20595014605629477,0.019204782951356105,-0.4118859880303265,1.5089952168949459,0,0,0,0,0,0,2026-01-31 08:50:00
4375,L51554,L,0.997455868094921,-0.20595014605629477,0.14017979366855685,-0.5228387727398175,1.5561272604423522,0,0,0,0,0,0,2026-01-31 09:00:00
4376,L51555,L,0.997455868094921,-0.20595014605629477,-0.7805744545679154,-0.3715395208632391,1.58754862280729,0,0,0,0,0,0,2026-01-31 09:10:00
4377,M19236,M,0.9474598344672714,-0.27335103166182345,0.14017979366855685,-0.5430120063233608,1.6189699851722275,0,0,0,0,0,0,2026-01-31 09:20:00
4378,M19237,M,0.8974638008396503,-0.27335103166182345,-0.6327161081357812,0.9094608116917915,1.6661020287196338,0,0,0,0,0,0,2026-01-31 09:30:00
4379,M19238,M,0.9474598344672714,-0.27335103166182345,-0.9754786385011832,0.5866890743550907,1.7132340722670403,0,0,0,0,0,0,2026-01-31 09:40:00
4380,M19239,M,0.8974638008396503,-0.3407519172673904,1.3566507347692975,-0.996909761953096,1.7603661158144466,0,0,0,0,0,0,2026-01-31 09:50:00
4381,L51560,L,0.9474598344672714,-0.27335103166182345,-0.8074577902828489,0.9094608116917915,1.807498159361853,0,0,0,0,0,0,2026-01-31 10:00:00
4382,L51561,L,0.9474598344672714,-0.27335103166182345,-0.5655077688484474,0.32443703776902205,1.8389195217267906,0,0,0,0,0,0,2026-01-31 10:10:00
4383,L51562,L,0.8974638008396503,-0.3407519172673904,-0.03456188847851089,-0.038681166734766216,1.8703408840917282,0,0,0,0,0,0,2026-01-31 10:20:00
4384,L51563,L,0.8474677672120007,-0.3407519172673904,-1.5601911903009869,2.5737525823341536,1.901762246456666,1,0,1,0,1,0,2026-01-31 10:30:00
4385,L51564,L,0.8974638008396503,-0.27335103166182345,-0.5856702706346476,0.27400395381016257,1.9331836088216034,0,0,0,0,0,0,2026-01-31 10:40:00
4386,L51565,L,0.8974638008396503,-0.20595014605629477,-0.592391104563381,0.5362559903962312,1.964604971186541,1,1,0,0,0,0,2026-01-31 10:50:00
4387,L51566,L,0.9474598344672714,-0.20595014605629477,1.2692798936957637,-0.8153506597012022,-1.6959837443286894,0,0,0,0,0,0,2026-01-31 11:00:00
4388,L51567,L,0.997455868094921,-0.1385492604507278,0.012483949022622731,-0.05885440031831029,-1.6645623819637516,0,0,0,0,0,0,2026-01-31 11:10:00
4389,L51568,L,0.997455868094921,-0.1385492604507278,1.148304882978563,-1.289421648914481,-1.633141019598814,0,0,0,0,0,0,2026-01-31 11:20:00
4390,M19249,M,1.0474519017225707,-0.003747489239632161,-1.1771036563631845,0.5160827568126879,-1.6017196572338765,1,0,1,0,0,0,2026-01-31 11:30:00
4391,M19250,M,1.0974479353501918,0.06365339636593481,-0.7335286170667817,0.5463426071880032,-1.55458761368647,0,0,0,0,0,0,2026-01-31 11:40:00
4392,M19251,M,1.0974479353501918,0.06365339636593481,-1.0897328152896506,1.171712848277861,-1.5074555701390637,1,0,1,0,0,0,2026-01-31 11:50:00
4393,L51572,L,1.0974479353501918,0.06365339636593481,-0.48485776170364697,0.5160827568126879,-1.4603235265916572,0,0,0,0,0,0,2026-01-31 12:00:00
4394,M19253,M,1.0974479353501918,0.06365339636593481,0.2813173061719577,-0.5430120063233608,-1.4289021642267197,0,0,0,0,0,0,2026-01-31 12:10:00
4395,L51574,L,1.0974479353501918,-0.003747489239632161,-0.3168369134853126,0.8792009613164761,-1.3817701206793134,0,0,0,0,0,0,2026-01-31 12:20:00
4396,L51575,L,1.1474439689778415,0.06365339636593481,-0.11521189562331137,0.04201176759940863,-1.3503487583143756,0,0,0,0,0,0,2026-01-31 12:30:00
4397,H33810,H,1.1474439689778415,0.06365339636593481,-0.98892030635865,0.2941771873937059,-1.318927395949438,0,0,0,0,0,0,2026-01-31 12:40:00
4398,L51577,L,1.1974400026054626,0.1310542819714635,0.05952978652375635,-0.23032688577843202,-1.240373990037094,0,0,0,0,0,0,2026-01-31 12:50:00
4399,M19258,M,1.1474439689778415,0.06365339636593481,0.22082980081335732,-0.22024026898666071,-1.2089526276721565,0,0,0,0,0,0,2026-01-31 13:00:00
4400,L51579,L,1.1474439689778415,0.06365339636593481,0.825704854399361,-1.0372562291201837,-1.1618205841247502,0,0,0,0,0,0,2026-01-31 13:10:00
4401,L51580,L,1.1474439689778415,0.06365339636593481,-1.1905453242206512,1.1011065307354573,-1.1303992217598124,1,0,1,0,0,0,2026-01-31 13:20:00
4402,H33815,H,1.0974479353501918,-0.003747489239632161,-0.4176494224163132,0.36478350493610945,-1.098977859394875,0,0,0,0,0,0,2026-01-31 13:30:00
4403,H33816,H,1.1474439689778415,0.1310542819714635,-0.162257733124445,-0.6237049406575363,-1.0204244534825309,0,0,0,0,0,0,2026-01-31 13:40:00
4404,L51583,L,1.1474439689778415,0.06365339636593481,-0.9553161367149832,1.0002403628177383,-0.9418710475701869,0,0,0,0,0,0,2026-01-31 13:50:00
4405,M19264,M,1.1974400026054626,0.1310542819714635,-0.30339524562784587,0.5967756911468627,-0.9104496852052493,0,0,0,0,0,0,2026-01-31 14:00:00
4406,L51585,L,1.1974400026054626,0.1310542819714635,-1.3384036706527855,0.5564292239797752,-0.8633176416578429,1,0,1,0,0,0,2026-01-31 14:10:00
4407,L51586,L,1.2474360362331123,0.19845516757703044,-1.3720078402964524,1.8676894069101213,-0.8318962792929053,1,0,1,0,0,0,2026-01-31 14:20:00
4408,L51587,L,1.1474439689778415,0.1310542819714635,-0.9149911331425828,1.5550042863651925,-0.8004749169279677,0,0,0,0,0,0,2026-01-31 14:30:00
4409,L51588,L,1.1974400026054626,0.06365339636593481,2.455507082117204,-2.126610842631548,-0.7690535545630302,0,0,0,0,0,0,2026-01-31 14:40:00
4410,M19269,M,1.1974400026054626,0.06365339636593481,-1.1569411545769843,1.4743113520310176,-0.7376321921980925,1,0,1,0,0,0,2026-01-31 14:50:00
4411,L51590,L,1.2474360362331123,0.1310542819714635,0.37540898117422494,-0.785090809325886,-0.6905001486506861,0,0,0,0,0,0,2026-01-31 15:00:00
4412,L51591,L,1.2474360362331123,0.19845516757703044,1.060934041905029,-0.8456105100765176,-0.6590787862857486,0,0,0,0,0,0,2026-01-31 15:10:00
4413,L51592,L,1.2974320698607618,0.33325693878812607,-0.5386244331335139,0.32443703776902205,-0.6276574239208109,0,0,0,0,0,0,2026-01-31 15:20:00
4414,M19273,M,1.3474281034883828,0.33325693878812607,-0.8881077974276493,0.737988326231669,-0.5962360615558733,0,0,0,0,0,0,2026-01-31 15:30:00
4415,L51594,L,1.3474281034883828,0.33325693878812607,-0.06816605812217776,-0.06894101711008233,-0.5491040180084669,0,0,0,0,0,0,2026-01-31 15:40:00
4416,L51595,L,1.2974320698607618,0.2658560531825591,-0.108491061694578,0.27400395381016257,-0.5176826556435293,0,0,0,0,0,0,2026-01-31 15:50:00
4417,M19276,M,1.2974320698607618,0.2658560531825591,0.012483949022622731,-0.39171275444678244,-0.48626129327859174,0,0,0,0,0,0,2026-01-31 16:00:00
4418,L51597,L,1.2974320698607618,0.2658560531825591,-1.1098953170758508,2.704878600627188,-0.43912924973118533,1,0,1,1,0,0,2026-01-31 16:10:00
4419,L51598,L,1.2974320698607618,0.19845516757703044,0.7517756811832939,-0.6842246414081672,-0.40770788736624775,0,0,0,0,0,0,2026-01-31 16:20:00
4420,M19279,M,1.2974320698607618,0.1310542819714635,2.455507082117204,-2.741894466929632,-0.3762865250013101,1,0,0,1,0,0,2026-01-31 16:30:00
4421,H33834,H,1.2974320698607618,0.1310542819714635,2.3042883187207033,-1.8845320396290226,-0.32915448145390375,0,0,0,0,0,0,2026-01-31 16:40:00
4422,L51601,L,1.2974320698607618,0.1310542819714635,-1.3787286742251856,2.261067461789225,-0.25060107554155975,1,0,1,0,0,0,2026-01-31 16:50:00
4423,M19282,M,1.2974320698607618,0.1310542819714635,2.455507082117204,-2.2980833280916704,-0.21917971317662213,0,0,0,0,0,0,2026-01-31 17:00:00
4424,M19283,M,1.2974320698607618,0.1310542819714635,0.22082980081335732,-0.09920086748539772,-0.17204766962921572,0,0,0,0,0,0,2026-01-31 17:10:00
4425,M19284,M,1.2974320698607618,0.1310542819714635,0.6778465079672268,-0.9061302108271491,-0.12491562608180933,0,0,0,0,0,0,2026-01-31 17:20:00
4426,L51605,L,1.2474360362331123,0.1310542819714635,0.11329645795362334,-0.3110198201126076,-0.07778358253440293,0,0,0,0,0,0,2026-01-31 17:30:00
4427,L51606,L,1.2974320698607618,0.19845516757703044,-0.3437202492002461,0.04201176759940863,-0.046362220169465326,0,0,0,0,0,0,2026-01-31 17:40:00
4428,M19287,M,1.1974400026054626,0.06365339636593481,-1.0158036420735834,0.8993741949000195,-0.014940857804527726,1,0,1,0,0,0,2026-01-31 17:50:00
4429,L51608,L,1.1974400026054626,0.06365339636593481,2.455507082117204,-1.8946186564207945,0.03219118574287867,0,0,0,0,0,0,2026-01-31 18:00:00
4430,M19289,M,1.1474439689778415,0.06365339636593481,1.349929900840564,-0.6640514078246238,0.06361254810781627,0,0,0,0,0,0,2026-01-31 18:10:00
4431,H33844,H,1.1474439689778415,0.06365339636593481,1.060934041905029,-0.9666499115777806,0.11074459165522267,0,0,0,0,0,0,2026-01-31 18:20:00
4432,H33845,H,1.1474439689778415,0.1310542819714635,-0.5856702706346476,1.4743113520310176,0.18929799756756668,0,0,0,0,0,0,2026-01-31 18:30:00
4433,L51612,L,1.1974400026054626,0.1310542819714635,-0.5722286027771808,0.6472087751057222,0.26785140347991065,0,0,0,0,0,0,2026-01-31 18:40:00
4434,H33847,H,1.1974400026054626,0.1310542819714635,-0.6394369420645145,0.4959095232291438,0.29927276584484824,0,0,0,0,0,0,2026-01-31 18:50:00
4435,L51614,L,1.1974400026054626,0.06365339636593481,0.1737839633122237,-0.7144844917834833,0.37782617175719224,0,0,0,0,0,0,2026-01-31 19:00:00
4436,L51615,L,1.1474439689778415,0.06365339636593481,-1.4056120099401193,1.2826656329873518,0.4092475341221299,1,0,1,0,0,0,2026-01-31 19:10:00
4437,M19296,M,1.1974400026054626,0.06365339636593481,0.3149214758156246,-0.42197260482209853,0.4406688964870675,0,0,0,0,0,0,2026-01-31 19:20:00
4438,L51617,L,1.1974400026054626,0.1310542819714635,0.3216423097443579,-0.8859569772436053,0.4878009400344739,0,0,0,0,0,0,2026-01-31 19:30:00
4439,L51618,L,1.1974400026054626,0.06365339636593481,-0.7536911188529819,1.2423191658202637,0.5192223023994115,0,0,0,0,0,0,2026-01-31 19:40:00
4440,M19299,M,1.1974400026054626,0.1310542819714635,-0.9284328010000497,1.59535075353228,0.5506436647643491,0,0,0,0,0,0,2026-01-31 19:50:00
4441,L51620,L,1.2474360362331123,0.19845516757703044,-0.5655077688484474,0.4051299721031969,0.5977757083117554,0,0,0,0,0,0,2026-01-31 20:00:00
4442,L51621,L,1.2474360362331123,0.1310542819714635,-1.3518453385102522,1.070846680360142,0.6291970706766931,1,0,1,0,0,0,2026-01-31 20:10:00
4443,L51622,L,1.2474360362331123,0.1310542819714635,0.22082980081335732,-0.5228387727398175,0.6606184330416307,0,0,0,0,0,0,2026-01-31 20:20:00
4444,L51623,L,1.2474360362331123,0.19845516757703044,-0.8410619599265158,1.7567366222006302,0.6920397954065682,0,0,0,0,0,0,2026-01-31 20:30:00
4445,L51624,L,1.1974400026054626,0.1310542819714635,2.455507082117204,-2.419122729592933,0.7234611577715059,0,0,0,0,0,0,2026-01-31 20:40:00
4446,L51625,L,1.2474360362331123,0.1310542819714635,1.2491173919095635,-1.01708299553664,0.7548825201364434,0,0,0,0,0,0,2026-01-31 20:50:00
4447,L51626,L,1.2474360362331123,0.19845516757703044,0.3619673133167582,-0.45223245519741395,0.7863038825013811,0,0,0,0,0,0,2026-01-31 21:00:00
4448,M19307,M,1.2474360362331123,0.19845516757703044,-0.2832327438416457,0.18322440268421497,0.8177252448663187,0,0,0,0,0,0,2026-01-31 21:10:00
4449,L51628,L,1.1974400026054626,0.19845516757703044,-1.0494078117172503,1.1313663811107735,0.8648572884137251,1,0,1,0,0,0,2026-01-31 21:20:00
4450,M19309,M,1.1974400026054626,0.19845516757703044,-1.0225244760023169,1.4440515016557014,0.8962786507786626,1,0,1,0,0,0,2026-01-31 21:30:00
4451,L51630,L,1.2474360362331123,0.19845516757703044,0.14017979366855685,-0.27067335294552014,0.943410694326069,0,0,0,0,0,0,2026-01-31 21:40:00
4452,L51631,L,1.2474360362331123,0.19845516757703044,0.1267381258110901,0.09244485155826809,0.9748320566910067,0,0,0,0,0,0,2026-01-31 21:50:00
4453,M19312,M,1.2474360362331123,0.19845516757703044,-0.5587869349197141,-0.07902763390185365,1.0062534190559442,0,0,0,0,0,0,2026-01-31 22:00:00
4454,L51633,L,1.1974400026054626,0.1310542819714635,-0.8746661295701826,1.3835318009050708,1.0533854626033508,0,0,0,0,0,0,2026-01-31 22:10:00
4455,L51634,L,1.1974400026054626,0.06365339636593481,-0.8679452956414493,0.8892875781082474,1.0848068249682883,0,0,0,0,0,0,2026-01-31 22:20:00
4456,H33869,H,1.1974400026054626,0.06365339636593481,0.44933815439029207,-1.117949163454359,1.1162281873332258,0,0,0,0,0,0,2026-01-31 22:30:00
4457,L51636,L,1.1474439689778415,0.06365339636593481,-0.2899535777703791,0.6068623079386347,1.1947815932455699,0,0,0,0,0,0,2026-01-31 22:40:00
4458,M19317,M,1.2474360362331123,0.19845516757703044,1.2087923883371634,-1.279335032122709,1.2262029556105074,0,0,0,0,0,0,2026-01-31 22:50:00
4459,L51638,L,1.2974320698607618,0.2658560531825591,-0.3504410831289795,0.7783347933987572,1.273334999157914,0,0,0,0,0,0,2026-01-31 23:00:00
4460,L51639,L,1.2974320698607618,0.2658560531825591,1.4305799079853647,-1.380201200040428,1.3047563615228515,0,0,0,0,0,0,2026-01-31 23:10:00
4461,L51640,L,1.2974320698607618,0.33325693878812607,0.44261732046155866,-0.7245711085752553,1.336177723887789,0,0,0,0,0,0,2026-01-31 23:20:00
4462,L51641,L,1.3474281034883828,0.33325693878812607,0.7517756811832939,-0.9263034444106928,1.3675990862527267,0,0,0,0,0,0,2026-01-31 23:30:00
4463,L51642,L,1.3474281034883828,0.33325693878812607,-1.7954203778066549,2.7452250677942747,1.3990204486176643,1,0,1,0,1,0,2026-01-31 23:40:00
4464,L51643,L,1.3974241371160325,0.4006578243936931,2.455507082117204,-2.0257446747138292,1.4304418109826018,0,0,0,0,0,0,2026-01-31 23:50:00
4465,L51644,L,1.3974241371160325,0.4006578243936931,0.9466798651165618,-0.9565632947860085,1.4618631733475393,0,0,0,0,0,0,2026-02-01 00:00:00
4466,L51645,L,1.3974241371160325,0.4006578243936931,-0.8477827938552491,0.32443703776902205,1.493284535712477,0,0,0,0,0,0,2026-02-01 00:10:00
4467,L51646,L,1.3974241371160325,0.4006578243936931,-0.40420775455884644,0.11261808514181217,1.5247058980774146,0,0,0,0,0,0,2026-02-01 00:20:00
4468,L51647,L,1.3974241371160325,0.4006578243936931,0.5837548329649596,-0.21015365219488868,1.5561272604423522,0,0,0,0,0,0,2026-02-01 00:30:00
4469,L51648,L,1.3474281034883828,0.33325693878812607,1.309604897268164,-1.1078625466625869,1.58754862280729,0,0,0,0,0,0,2026-02-01 00:40:00
4470,L51649,L,1.3474281034883828,0.33325693878812607,-0.5655077688484474,0.09244485155826809,1.6189699851722275,1,1,0,0,0,0,2026-02-01 00:50:00
4471,L51650,L,1.3474281034883828,0.4006578243936931,0.2275506347420907,-0.573271856698677,-1.6959837443286894,0,0,0,0,0,0,2026-02-01 01:00:00
4472,L51651,L,1.3974241371160325,0.4006578243936931,0.9399590311878283,-1.097775929870815,-1.6645623819637516,0,0,0,0,0,0,2026-02-01 01:10:00
4473,L51652,L,1.3474281034883828,0.4006578243936931,-0.19586190276811186,0.8792009613164761,-1.633141019598814,0,0,0,0,0,0,2026-02-01 01:20:00
4474,L51653,L,1.3474281034883828,0.33325693878812607,0.14017979366855685,-0.4118859880303265,-1.6017196572338765,0,0,0,0,0,0,2026-02-01 01:30:00
4475,L51654,L,1.3474281034883828,0.33325693878812607,0.22082980081335732,-0.5026655391562734,-1.5702982948689388,0,0,0,0,0,0,2026-02-01 01:40:00
4476,L51655,L,1.3474281034883828,0.33325693878812607,-1.2039869920781179,0.18322440268421497,-1.5388769325040013,1,0,1,0,0,0,2026-02-01 01:50:00
4477,L51656,L,1.2974320698607618,0.2658560531825591,-0.7738536206391821,1.2221459322367203,-1.5074555701390637,0,0,0,0,0,0,2026-02-01 02:00:00
4478,L51657,L,1.2974320698607618,0.19845516757703044,0.7853798508269607,-0.5833584734904482,-1.4760342077741262,0,0,0,0,0,0,2026-02-01 02:10:00
4479,L51658,L,1.2474360362331123,0.1310542819714635,-0.35716191705771283,0.16305116910067163,-1.4446128454091884,0,0,0,0,0,0,2026-02-01 02:20:00
4480,L51659,L,1.2974320698607618,0.1310542819714635,2.455507082117204,-1.8643588060454788,-1.413191483044251,0,0,0,0,0,0,2026-02-01 02:30:00
4481,H33894,H,1.3474281034883828,0.2658560531825591,-1.513145352799853,1.534831052781649,-1.3817701206793134,1,0,1,0,0,0,2026-02-01 02:40:00
4482,M19341,M,1.2974320698607618,0.2658560531825591,0.09313395616742322,-0.49257892236450135,-1.3032167147669693,0,0,0,0,0,0,2026-02-01 02:50:00
4483,H33896,H,1.3474281034883828,0.33325693878812607,0.2544339704570242,-0.3110198201126076,-1.2560846712195628,0,0,0,0,0,0,2026-02-01 03:00:00
4484,L51663,L,1.3474281034883828,0.2658560531825591,-0.27651190991291236,0.27400395381016257,-1.177531265307219,0,0,0,0,0,0,2026-02-01 03:10:00
4485,M19344,M,1.2974320698607618,0.2658560531825591,-0.5319035992047806,0.31435042097725,-1.1461099029422812,0,0,0,0,0,0,2026-02-01 03:20:00
4486,L51665,L,1.3474281034883828,0.2658560531825591,0.07969228830995648,-0.4320592216138699,-1.098977859394875,0,0,0,0,0,0,2026-02-01 03:30:00
4487,M19346,M,1.2974320698607618,0.33325693878812607,2.455507082117204,-1.9954848243385135,-1.0675564970299374,0,0,0,0,0,0,2026-02-01 03:40:00
4488,L51667,L,1.2474360362331123,0.33325693878812607,-0.6327161081357812,-0.35136628727969504,-1.0204244534825309,0,0,0,0,0,0,2026-02-01 03:50:00
4489,M19348,M,1.2474360362331123,0.2658560531825591,-0.14209523133824487,-0.24041350257020405,-0.9890030911175933,0,0,0,0,0,0,2026-02-01 04:00:00
4490,L51669,L,1.2474360362331123,0.2658560531825591,-0.2899535777703791,0.021838534015865278,-0.9418710475701869,0,0,0,0,0,0,2026-02-01 04:10:00
4491,L51670,L,1.2474360362331123,0.2658560531825591,2.455507082117204,-1.9853982075467416,-0.9104496852052493,0,0,0,0,0,0,2026-02-01 04:20:00
4492,H33905,H,1.2974320698607618,0.2658560531825591,-0.8141786242115823,1.3431853337379827,-0.8790283228403117,0,0,0,0,0,0,2026-02-01 04:30:00
4493,M19352,M,1.2974320698607618,0.33325693878812607,-0.7402494509955152,1.6558704542829115,-0.8004749169279677,0,0,0,0,0,0,2026-02-01 04:40:00
4494,L51673,L,1.3474281034883828,0.33325693878812607,-0.1286535634807781,-0.23032688577843202,-0.7533428733805613,0,0,0,0,0,0,2026-02-01 04:50:00
4495,H33908,H,1.2974320698607618,0.2658560531825591,0.7988215186844275,-0.996909761953096,-0.7219215110156237,0,0,0,0,0,0,2026-02-01 05:00:00
4496,L51675,L,1.2974320698607618,0.2658560531825591,-1.150220320648251,1.736563388617087,-0.6433681051032797,1,0,1,0,0,0,2026-02-01 05:10:00
4497,M19356,M,1.2474360362331123,0.2658560531825591,0.503104825820159,-0.40179937123855447,-0.6119467427383422,0,0,0,0,0,0,2026-02-01 05:20:00
4498,L51677,L,1.2474360362331123,0.19845516757703044,-0.04800355633597764,-0.40179937123855447,-0.5648146991909357,0,0,0,0,0,0,2026-02-01 05:30:00
4499,H33912,H,1.2974320698607618,0.2658560531825591,0.5635923311787594,-0.40179937123855447,-0.5333933368259981,0,0,0,0,0,0,2026-02-01 05:40:00
4500,H33913,H,1.2974320698607618,0.19845516757703044,1.2827215615532304,-1.2692484153309374,-0.4548399309136541,0,0,0,0,0,0,2026-02-01 05:50:00
4501,L51680,L,1.2974320698607618,0.2658560531825591,0.7248923454683603,-0.3816261376550104,-0.3762865250013101,0,0,0,0,0,0,2026-02-01 06:00:00
4502,L51681,L,1.2474360362331123,0.1310542819714635,-1.4997036849423864,1.413791651280386,-0.3448651626363725,1,0,1,0,0,0,2026-02-01 06:10:00
4503,L51682,L,1.1974400026054626,0.1310542819714635,0.7517756811832939,-1.17846886420499,-0.3134438002714349,0,0,0,0,0,0,2026-02-01 06:20:00
4504,M19363,M,1.2474360362331123,0.1310542819714635,1.4843465794152317,-0.9565632947860085,-0.28202243790649734,0,0,0,0,0,0,2026-02-01 06:30:00
4505,L51684,L,1.1974400026054626,0.06365339636593481,0.771938182969494,-0.8456105100765176,-0.23489039435909093,0,0,0,0,0,0,2026-02-01 06:40:00
4506,L51685,L,1.1974400026054626,0.06365339636593481,-0.6999244474231149,0.6875552422728096,-0.2034690319941533,0,0,0,0,0,0,2026-02-01 06:50:00
4507,M19366,M,1.1974400026054626,0.06365339636593481,-0.06816605812217776,-0.34127967048792296,-0.17204766962921572,0,0,0,0,0,0,2026-02-01 07:00:00
4508,L51687,L,1.1974400026054626,0.06365339636593481,1.20207155440843,-0.8254372764929738,-0.12491562608180933,0,0,0,0,0,0,2026-02-01 07:10:00
4509,L51688,L,1.1974400026054626,-0.003747489239632161,-0.6999244474231149,0.6673820086892662,-0.09349426371687172,0,0,0,0,0,0,2026-02-01 07:20:00
4510,L51689,L,1.1974400026054626,0.06365339636593481,-0.6797619456369148,0.3748701217278815,-0.06207290135193413,0,0,0,0,0,0,2026-02-01 07:30:00
4511,L51690,L,1.1974400026054626,0.1310542819714635,-1.2375911617217847,2.261067461789225,-0.030651538986996525,1,0,1,0,0,0,2026-02-01 07:40:00
