UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_mean,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_mean,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_mean,Torque [Nm]_roll_std,Tool wear [min]_roll_mean,Tool wear [min]_roll_std,Air temperature [K]_lag_1,Air temperature [K]_lag_2,Air temperature [K]_lag_3,Process temperature [K]_lag_1,Process temperature [K]_lag_2,Process temperature [K]_lag_3,Rotational speed [rpm]_lag_1,Rotational speed [rpm]_lag_2,Rotational speed [rpm]_lag_3,Torque [Nm]_lag_1,Torque [Nm]_lag_2,Torque [Nm]_lag_3,Tool wear [min]_lag_1,Tool wear [min]_lag_2,Tool wear [min]_lag_3
5545,L52724,L,302.2,311.7,1471,45.6,140,0,0,0,0,0,0,302.3,0.10000000001014567,311.73333333333335,0.057735026930733,1375.3333333333333,110.0923854466462,48.73333333333331,9.113360156020267,138.0,1.999999999995238,302.4,302.3,302.4,311.8,311.7,311.8,1255.0,1400.0,1433.0,59.0,41.6,42.2,138.0,136.0,134.0
5546,H34959,H,302.2,311.6,1357,44.2,142,0,0,0,0,0,0,302.26666666666665,0.11547005384660736,311.7,0.10000000000665923,1361.0,108.05554127391886,49.59999999999999,8.170679286326507,140.0,1.9999999999952878,302.2,302.4,302.3,311.7,311.8,311.7,1471.0,1255.0,1400.0,45.6,59.0,41.6,140.0,138.0,136.0
5547,L52726,L,302.3,311.7,1453,41.2,147,0,0,0,0,0,0,302.23333333333335,0.05773502693614814,311.6666666666667,0.05773502693027764,1427.0,61.286213784174834,43.66666666666665,2.247962040011844,143.0,3.605551275461417,302.2,302.2,302.4,311.6,311.7,311.8,1357.0,1471.0,1255.0,44.2,45.6,59.0,142.0,140.0,138.0
5548,M20407,M,302.3,311.7,1540,28.9,149,0,0,0,0,0,0,302.26666666666665,0.05773502693634505,311.6666666666667,0.05773502693027764,1450.0,91.53687781435185,38.09999999999999,8.107404023483536,146.0,3.6055512754614583,302.3,302.2,302.2,311.7,311.6,311.7,1453.0,1357.0,1471.0,41.2,44.2,45.6,147.0,142.0,140.0
5549,L52728,L,302.3,311.8,1605,35.2,152,0,0,0,0,0,0,302.3,1.4252083858313029e-06,311.73333333333335,0.05773502693076992,1532.6666666666667,76.26488925667506,35.09999999999998,6.1506097258722985,149.33333333333334,2.5166114784200304,302.3,302.3,302.2,311.7,311.7,311.6,1540.0,1453.0,1357.0,28.9,41.2,44.2,149.0,147.0,142.0
5550,H34963,H,302.3,311.9,1374,52.4,154,0,0,0,0,0,0,302.3,1.4252083858313029e-06,311.79999999999995,0.10000000000706898,1506.3333333333333,119.1231855405693,38.833333333333314,12.164017976529417,151.66666666666666,2.5166114784200864,302.3,302.3,302.3,311.8,311.7,311.7,1605.0,1540.0,1453.0,35.2,28.9,41.2,152.0,149.0,147.0
5551,M20410,M,302.3,311.9,1508,42.3,159,0,0,0,0,0,0,302.3,1.4252083858313029e-06,311.8666666666666,0.05773502693167242,1495.6666666666667,115.99281586948777,43.29999999999998,8.643494663618446,155.0,3.6055512754615973,302.3,302.3,302.3,311.9,311.8,311.7,1374.0,1605.0,1540.0,52.4,35.2,28.9,154.0,152.0,149.0
5552,H34965,H,302.4,311.9,1366,47.3,162,0,0,0,0,0,0,302.3333333333333,0.05773502693675528,311.9,1.22327722321932e-06,1416.0,79.77468270071383,47.333333333333314,5.050082507577149,158.33333333333334,4.041451884325293,302.3,302.3,302.3,311.9,311.9,311.8,1508.0,1374.0,1605.0,42.3,52.4,35.2,159.0,154.0,152.0
5553,H34966,H,302.5,312.0,1579,35.7,167,0,0,0,0,0,0,302.40000000000003,0.10000000001052463,311.93333333333334,0.057735026932205724,1484.3333333333333,108.45429144728625,41.766666666666644,5.818361739642255,162.66666666666666,4.041451884325358,302.4,302.3,302.3,311.9,311.9,311.9,1366.0,1508.0,1374.0,47.3,42.3,52.4,162.0,159.0,154.0
5554,L52733,L,302.5,311.9,1306,59.7,172,0,0,0,0,0,1,302.46666666666664,0.057735026937657793,311.93333333333334,0.057735026932205724,1417.0,143.4677664146186,47.566666666666656,12.002222016499147,167.0,4.999999999998411,302.5,302.4,302.3,312.0,311.9,311.9,1579.0,1366.0,1508.0,35.7,47.3,42.3,167.0,162.0,159.0
5555,M20414,M,302.5,312.0,1521,40.2,174,0,0,0,0,0,0,302.5,1.4767893995906394e-06,311.96666666666664,0.057735026932501085,1468.6666666666667,143.827442907579,45.19999999999998,12.757350822173148,171.0,3.605551275461841,302.5,302.5,302.4,311.9,312.0,311.9,1306.0,1579.0,1366.0,59.7,35.7,47.3,172.0,167.0,162.0
5556,L52735,L,302.5,312.0,1411,44.2,177,0,0,0,0,0,0,302.5,1.4767893995906394e-06,311.96666666666664,0.057735026932501085,1412.6666666666667,107.50968948579893,48.033333333333324,10.299676370320435,174.33333333333334,2.516611478420579,302.5,302.5,302.5,312.0,311.9,312.0,1521.0,1306.0,1579.0,40.2,59.7,35.7,174.0,172.0,167.0
5557,H34970,H,302.5,312.0,1357,42.0,179,0,0,0,0,0,0,302.5,1.4767893995906394e-06,312.0,1.2644069987896142e-06,1429.6666666666667,83.57830659526971,42.13333333333332,2.003330560175516,176.66666666666666,2.5166114784206353,302.5,302.5,302.5,312.0,312.0,311.9,1411.0,1521.0,1306.0,44.2,40.2,59.7,177.0,174.0,172.0
5558,M20417,M,302.5,312.0,1436,43.5,184,0,0,0,0,0,0,302.5,1.4767893995906394e-06,312.0,1.2644069987896142e-06,1401.3333333333333,40.37738641037718,43.23333333333332,1.1239810200060816,180.0,3.60555127546198,302.5,302.5,302.5,312.0,312.0,312.0,1357.0,1411.0,1521.0,42.0,44.2,40.2,179.0,177.0,174.0
5559,L52738,L,302.5,311.9,1553,40.1,187,0,0,0,0,0,0,302.5,1.4767893995906394e-06,311.9666666666667,0.057735026932501085,1448.6666666666667,98.61203442447024,41.866666666666646,1.703917055884159,183.33333333333334,4.041451884325635,302.5,302.5,302.5,312.0,312.0,312.0,1436.0,1357.0,1411.0,43.5,42.0,44.2,184.0,179.0,177.0
5560,M20419,M,302.5,312.0,1451,43.2,189,0,0,0,0,0,0,302.5,1.4767893995906394e-06,311.9666666666667,0.057735026932501085,1480.0,63.66317616958462,42.266666666666644,1.8823743871327043,186.66666666666666,2.5166114784208626,302.5,302.5,302.5,311.9,312.0,312.0,1553.0,1436.0,1357.0,40.1,43.5,42.0,187.0,184.0,179.0
5561,L52740,L,302.4,311.9,1541,37.9,192,0,0,0,0,0,0,302.46666666666664,0.057735026937657793,311.93333333333334,0.057735026932205724,1515.0,55.74943945906153,40.399999999999984,2.6627053911386036,189.33333333333334,2.5166114784209266,302.5,302.5,302.5,312.0,311.9,312.0,1451.0,1553.0,1436.0,43.2,40.1,43.5,189.0,187.0,184.0
5562,M20421,M,302.3,311.7,1341,46.3,194,0,0,0,0,0,0,302.40000000000003,0.10000000001052463,311.8666666666666,0.15275252316998178,1444.3333333333333,100.16652800877594,42.46666666666665,4.2477444995354166,191.66666666666666,2.516611478420983,302.4,302.5,302.5,311.9,312.0,311.9,1541.0,1451.0,1553.0,37.9,43.2,40.1,192.0,189.0,187.0
5563,L52742,L,302.3,311.7,1648,32.1,197,0,0,0,0,0,0,302.3333333333333,0.05773502693675528,311.76666666666665,0.1154700538438239,1510.0,155.8300356157296,38.766666666666644,7.13956114430927,194.33333333333334,2.5166114784210465,302.3,302.4,302.5,311.7,311.9,312.0,1341.0,1541.0,1451.0,46.3,37.9,43.2,194.0,192.0,189.0
5564,M20423,M,302.3,311.7,1640,31.5,199,0,0,0,0,0,0,302.3,1.4252083858313029e-06,311.7,1.1382270778709343e-06,1543.0,174.98285630312347,36.63333333333332,8.376952508718738,196.66666666666666,2.516611478421103,302.3,302.3,302.4,311.7,311.7,311.9,1648.0,1341.0,1541.0,32.1,46.3,37.9,197.0,194.0,192.0
5565,L52744,L,302.4,311.8,1416,46.1,202,0,0,0,0,0,0,302.3333333333333,0.05773502693675528,311.73333333333335,0.05773502693048275,1568.0,131.69662106523296,36.56666666666665,8.26155756097657,199.33333333333334,2.516611478421167,302.3,302.3,302.3,311.7,311.7,311.7,1640.0,1648.0,1341.0,31.5,32.1,46.3,199.0,197.0,194.0
5566,L52745,L,302.4,311.9,1671,29.9,204,0,0,0,0,0,0,302.3666666666666,0.0577350269369727,311.79999999999995,0.10000000000695056,1575.6666666666667,139.1414148746982,35.833333333333314,8.927112261718714,201.66666666666666,2.516611478421223,302.4,302.3,302.3,311.8,311.7,311.7,1416.0,1640.0,1648.0,46.1,31.5,32.1,202.0,199.0,197.0
5567,L52746,L,302.4,312.0,1457,45.5,206,0,0,0,0,0,0,302.4,1.452043749781227e-06,311.90000000000003,0.10000000000742662,1514.6666666666667,136.93185653211927,40.49999999999998,9.184770002563951,204.0,1.9999999999970925,302.4,302.4,302.3,311.9,311.8,311.7,1671.0,1416.0,1640.0,29.9,46.1,31.5,204.0,202.0,199.0
5568,M20427,M,302.5,312.0,1445,54.8,0,0,0,0,0,0,0,302.43333333333334,0.057735026937506005,311.9666666666667,0.05773502693237393,1524.3333333333333,127.15869350277583,43.39999999999998,12.582130185306484,136.66666666666666,118.36102962264782,302.4,302.4,302.4,312.0,311.9,311.8,1457.0,1671.0,1416.0,45.5,29.9,46.1,206.0,204.0,202.0
5569,L52748,L,302.5,312.1,1534,38.6,3,0,0,0,0,0,0,302.4666666666667,0.05773502693780137,312.0333333333333,0.05773502693290723,1478.6666666666667,48.294237061298254,46.299999999999976,8.129575634681224,69.66666666666667,118.07765806168966,302.5,302.4,302.4,312.0,312.0,311.9,1445.0,1457.0,1671.0,54.8,45.5,29.9,0.0,206.0,204.0
5570,L52749,L,302.4,312.0,1508,36.9,5,0,0,0,0,0,0,302.46666666666664,0.05773502693780137,312.0333333333333,0.05773502693290723,1495.6666666666667,45.7638867813134,43.43333333333331,9.880452081424918,2.6666666666666665,2.5166114784167433,302.5,302.5,302.4,312.1,312.0,312.0,1534.0,1445.0,1457.0,38.6,54.8,45.5,3.0,0.0,206.0
5571,M20430,M,302.4,312.1,1492,47.7,7,0,0,0,0,0,0,302.43333333333334,0.057735026937506005,312.06666666666666,0.0577350269332026,1511.3333333333333,21.197484127435217,41.066666666666656,5.807179464536325,5.0,1.9999999999914593,302.4,302.5,302.5,312.0,312.1,312.0,1508.0,1534.0,1445.0,36.9,38.6,54.8,5.0,3.0,0.0
5572,L52751,L,302.4,312.0,1562,37.9,10,0,0,0,0,0,0,302.4,1.4520437497812297e-06,312.03333333333336,0.05773502693290723,1520.6666666666667,36.67878587593739,40.833333333333314,5.967690787342474,7.333333333333333,2.5166114784168485,302.4,302.4,302.5,312.1,312.0,312.1,1492.0,1508.0,1534.0,47.7,36.9,38.6,7.0,5.0,3.0
5573,L52752,L,302.4,312.0,1545,36.4,12,0,0,0,0,0,0,302.4,1.4520437497812297e-06,312.03333333333336,0.05773502693290723,1533.0,36.51027252705094,40.66666666666665,6.137045977775638,9.666666666666666,2.516611478416901,302.4,302.4,302.4,312.0,312.1,312.0,1562.0,1492.0,1508.0,37.9,47.7,36.9,10.0,7.0,5.0
5574,L52753,L,302.5,312.2,1738,25.3,14,0,0,0,0,0,0,302.43333333333334,0.057735026937506005,312.06666666666666,0.11547005384500332,1615.0,106.85972113008498,33.19999999999998,6.882586723027452,12.0,1.9999999999916578,302.4,302.4,302.4,312.0,312.0,312.1,1545.0,1562.0,1492.0,36.4,37.9,47.7,12.0,10.0,7.0
5575,L52754,L,302.4,312.0,1305,49.1,16,0,0,0,0,0,0,302.43333333333334,0.057735026937506005,312.06666666666666,0.11547005384500332,1529.3333333333333,216.92471812435957,36.933333333333316,11.908960212097849,14.0,1.9999999999917142,302.5,302.4,302.4,312.2,312.0,312.0,1738.0,1545.0,1562.0,25.3,36.4,37.9,14.0,12.0,10.0
5576,H34989,H,302.4,312.0,1477,39.7,18,0,0,0,0,0,0,302.43333333333334,0.057735026937506005,312.06666666666666,0.11547005384500332,1506.6666666666667,218.01911231204673,38.03333333333332,11.987215411984986,16.0,1.9999999999917706,302.4,302.5,302.4,312.0,312.2,312.0,1305.0,1738.0,1545.0,49.1,25.3,36.4,16.0,14.0,12.0
5577,H34990,H,302.4,312.0,1457,43.4,23,0,0,0,0,0,0,302.4,1.4520437497812297e-06,312.0,1.255949870638918e-06,1413.0,94.06380813043626,44.06666666666664,4.73532821812115,19.0,3.605551275459472,302.4,302.4,302.5,312.0,312.0,312.2,1477.0,1305.0,1738.0,39.7,49.1,25.3,18.0,16.0,14.0
5578,L52757,L,302.4,312.1,1455,40.4,28,0,0,0,0,0,0,302.4,1.4520437497812297e-06,312.03333333333336,0.057735026932907225,1463.0,12.165525060577002,41.16666666666665,1.9655363983738552,23.0,4.999999999996788,302.4,302.4,302.4,312.0,312.0,312.0,1457.0,1477.0,1305.0,43.4,39.7,49.1,23.0,18.0,16.0
5579,L52758,L,302.5,312.2,1574,38.7,30,0,0,0,0,0,0,302.43333333333334,0.057735026937506005,312.09999999999997,0.10000000000836927,1495.3333333333333,68.1346705674348,40.833333333333314,2.3797758998133074,27.0,3.6055512754596,302.4,302.4,302.4,312.1,312.0,312.0,1455.0,1457.0,1477.0,40.4,43.4,39.7,28.0,23.0,18.0
5580,L52759,L,302.6,312.2,1695,27.1,32,0,0,0,0,0,0,302.5,0.10000000001105991,312.1666666666667,0.057735026934006645,1574.6666666666667,120.00138888084946,35.39999999999998,7.2380936716787,30.0,1.9999999999921738,302.5,302.4,302.4,312.2,312.1,312.0,1574.0,1455.0,1457.0,38.7,40.4,43.4,30.0,28.0,23.0
5581,M20440,M,302.6,312.2,1458,38.8,34,0,0,0,0,0,0,302.56666666666666,0.05773502693868747,312.2,1.3313797754422385e-06,1575.6666666666667,118.5087901099866,34.866666666666646,6.726316475852755,32.0,1.9999999999922315,302.6,302.5,302.4,312.2,312.2,312.1,1695.0,1574.0,1455.0,27.1,38.7,40.4,32.0,30.0,28.0
5582,M20441,M,302.5,312.1,1454,47.6,37,0,0,0,0,0,0,302.56666666666666,0.05773502693868747,312.1666666666667,0.057735026934006645,1535.6666666666667,138.0012077241821,37.833333333333314,10.284130169019168,34.333333333333336,2.5166114784174636,302.6,302.6,302.5,312.2,312.2,312.2,1458.0,1695.0,1574.0,38.8,27.1,38.7,34.0,32.0,30.0
5583,L52762,L,302.5,312.0,2052,18.9,40,0,0,0,0,0,0,302.53333333333336,0.05773502693839211,312.09999999999997,0.10000000000836927,1654.6666666666667,344.10657263896144,35.09999999999999,14.703400967123052,37.0,2.9999999999949165,302.5,302.6,302.6,312.1,312.2,312.2,1454.0,1458.0,1695.0,47.6,38.8,27.1,37.0,34.0,32.0
5584,L52763,L,302.5,312.0,1673,29.9,42,0,0,0,0,0,0,302.5,1.4868588967015452e-06,312.0333333333333,0.057735026932907225,1726.3333333333333,302.5464151718424,32.13333333333331,14.479755983210714,39.666666666666664,2.5166114784175826,302.5,302.5,302.6,312.0,312.1,312.2,2052.0,1454.0,1458.0,18.9,47.6,38.8,40.0,37.0,34.0
5585,L52764,L,302.4,311.9,1578,29.9,44,0,0,0,0,0,0,302.46666666666664,0.057735026937858806,311.9666666666667,0.05773502693237392,1767.6666666666667,250.77945157714348,26.23333333333331,6.350852961085022,42.0,1.9999999999925149,302.5,302.5,302.5,312.0,312.0,312.1,1673.0,2052.0,1454.0,29.9,18.9,47.6,42.0,40.0,37.0
5586,M20445,M,302.5,312.0,1642,29.1,46,0,0,0,0,0,0,302.46666666666664,0.057735026937858806,311.9666666666667,0.05773502693237392,1631.0,48.445846055152565,29.633333333333315,0.461880215351699,44.0,1.99999999999257,302.4,302.5,302.5,311.9,312.0,312.0,1578.0,1673.0,2052.0,29.9,29.9,18.9,44.0,42.0,40.0
5587,M20446,M,302.4,311.8,1557,31.5,49,0,0,0,0,0,0,302.43333333333334,0.05773502693759216,311.90000000000003,0.10000000000742662,1592.3333333333333,44.27565169856761,30.166666666666647,1.2220201853215564,46.333333333333336,2.5166114784177314,302.5,302.4,302.5,312.0,311.9,312.0,1642.0,1578.0,1673.0,29.1,29.9,29.9,46.0,44.0,42.0
5588,L52767,L,302.5,311.9,1481,42.9,52,0,0,0,0,0,0,302.4666666666667,0.057735026937887526,311.9,0.10000000000742662,1560.0,80.54191455384917,34.49999999999998,7.372923436466702,49.0,2.999999999995141,302.4,302.5,302.4,311.8,312.0,311.9,1557.0,1642.0,1578.0,31.5,29.1,29.9,49.0,46.0,44.0
5589,M20448,M,302.5,311.8,1566,37.6,54,0,0,0,0,0,0,302.4666666666667,0.057735026937887526,311.8333333333333,0.05773502693130733,1534.6666666666667,46.69403959107491,37.333333333333314,5.704676444228305,51.666666666666664,2.5166114784178504,302.5,302.4,302.5,311.9,311.8,312.0,1481.0,1557.0,1642.0,42.9,31.5,29.1,52.0,49.0,46.0
5590,M20449,M,302.5,311.9,1298,57.5,57,0,0,0,0,0,0,302.5,1.4902003725920799e-06,311.8666666666666,0.05773502693155347,1448.3333333333333,136.95376348729107,45.99999999999998,10.305823596394417,54.333333333333336,2.5166114784179117,302.5,302.5,302.4,311.8,311.9,311.8,1566.0,1481.0,1557.0,37.6,42.9,31.5,54.0,52.0,49.0
5591,M20450,M,302.5,311.9,1340,59.4,60,0,0,0,0,0,0,302.5,1.4902003725920799e-06,311.8666666666666,0.05773502693155347,1401.3333333333333,144.1434470703849,51.49999999999998,12.075181158061355,57.0,2.9999999999952927,302.5,302.5,302.5,311.9,311.8,311.9,1298.0,1566.0,1481.0,57.5,37.6,42.9,57.0,54.0,52.0
5592,L52771,L,302.5,312.0,1574,33.8,63,0,0,0,0,0,0,302.5,1.4902003725920799e-06,311.93333333333334,0.05773502693204575,1404.0,148.7144915601688,50.23333333333331,14.263356313761967,60.0,2.9999999999953477,302.5,302.5,302.5,311.9,311.9,311.8,1340.0,1298.0,1566.0,59.4,57.5,37.6,60.0,57.0,54.0
5593,L52772,L,302.5,311.9,1437,46.7,65,0,0,0,0,0,0,302.5,1.4902003725920799e-06,311.93333333333334,0.05773502693204575,1450.3333333333333,117.56841979601855,46.63333333333332,12.800130207671069,62.666666666666664,2.5166114784180964,302.5,302.5,302.5,312.0,311.9,311.9,1574.0,1340.0,1298.0,33.8,59.4,57.5,63.0,60.0,57.0
5594,L52773,L,302.6,311.9,1354,48.0,67,0,0,0,0,0,0,302.5333333333333,0.05773502693853569,311.93333333333334,0.05773502693204575,1455.0,111.09905490146853,42.833333333333314,7.850053078376821,65.0,1.9999999999931641,302.5,302.5,302.5,311.9,312.0,311.9,1437.0,1574.0,1340.0,46.7,33.8,59.4,65.0,63.0,60.0
5595,L52774,L,302.6,311.9,1598,35.5,69,0,0,0,0,0,0,302.56666666666666,0.057735026938859776,311.9,1.2176500418282692e-06,1463.0,124.06046912695244,43.39999999999998,6.872408602520666,67.0,1.9999999999932245,302.6,302.5,302.5,311.9,311.9,312.0,1354.0,1437.0,1574.0,48.0,46.7,33.8,67.0,65.0,63.0
5596,M20455,M,302.7,312.0,1944,21.4,71,0,0,0,0,0,0,302.6333333333333,0.057735026939466916,311.93333333333334,0.05773502693208677,1632.0,296.4658496353324,34.96666666666665,13.308017633491982,69.0,1.999999999993285,302.6,302.6,302.5,311.9,311.9,311.9,1598.0,1354.0,1437.0,35.5,48.0,46.7,69.0,67.0,65.0
5597,M20456,M,302.7,312.0,1538,36.7,74,0,0,0,0,0,0,302.6666666666667,0.057735026939782795,311.9666666666667,0.05773502693238213,1693.3333333333333,219.14683053453646,31.199999999999978,8.508231308562328,71.33333333333333,2.516611478418299,302.7,302.6,302.6,312.0,311.9,311.9,1944.0,1598.0,1354.0,21.4,35.5,48.0,71.0,69.0,67.0
5598,L52777,L,302.7,312.0,1501,37.0,77,0,0,0,0,0,0,302.7,1.5634196137962021e-06,312.0,1.258963668302376e-06,1661.0,245.78242410717556,31.699999999999978,8.92132277187639,74.0,2.999999999995618,302.7,302.7,302.6,312.0,312.0,311.9,1538.0,1944.0,1598.0,36.7,21.4,35.5,74.0,71.0,69.0
5599,L52778,L,302.8,312.1,1441,52.1,79,0,0,0,0,0,0,302.73333333333335,0.05773502694051301,312.0333333333333,0.0577350269330303,1493.3333333333333,48.95235779135516,41.933333333333316,8.805869254839832,76.66666666666667,2.516611478418422,302.7,302.7,302.7,312.0,312.0,312.0,1501.0,1538.0,1944.0,37.0,36.7,21.4,77.0,74.0,71.0
5600,M20459,M,302.7,312.0,1652,31.0,81,0,0,0,0,0,0,302.7333333333333,0.05773502694051301,312.0333333333333,0.0577350269330303,1531.3333333333333,108.72135638103883,40.03333333333331,10.872135638104112,79.0,1.9999999999935736,302.8,302.7,302.7,312.1,312.0,312.0,1441.0,1501.0,1538.0,52.1,37.0,36.7,79.0,77.0,74.0
5601,L52780,L,302.8,312.1,1487,36.6,84,0,0,0,0,0,0,302.76666666666665,0.05773502694090683,312.06666666666666,0.05773502693335438,1526.6666666666667,110.95194154827962,39.89999999999998,10.930233300346345,81.33333333333333,2.516611478418528,302.7,302.8,302.7,312.0,312.1,312.0,1652.0,1441.0,1501.0,31.0,52.1,37.0,81.0,79.0,77.0
5602,L52781,L,302.9,312.2,1605,33.9,86,0,0,0,0,0,0,302.8,0.10000000001287415,312.1,0.10000000000845691,1581.3333333333333,85.00784277543369,33.833333333333314,2.8005951748393754,83.66666666666667,2.5166114784185796,302.8,302.7,302.8,312.1,312.0,312.1,1487.0,1652.0,1441.0,36.6,31.0,52.1,84.0,81.0,79.0
5603,L52782,L,302.9,312.1,1334,54.7,88,0,0,0,0,0,0,302.8666666666666,0.05773502694200625,312.1333333333333,0.05773502693388358,1475.3333333333333,135.87616911487032,41.73333333333331,11.310319771488931,86.0,1.9999999999937716,302.9,302.8,302.7,312.2,312.1,312.0,1605.0,1487.0,1652.0,33.9,36.6,31.0,86.0,84.0,81.0
5604,L52783,L,302.9,312.2,1340,57.8,90,0,0,0,0,0,0,302.9,1.645495451389303e-06,312.1666666666667,0.05773502693415844,1426.3333333333333,154.75895235278907,48.799999999999976,12.996538000559992,88.0,1.999999999993832,302.9,302.9,302.8,312.1,312.2,312.1,1334.0,1605.0,1487.0,54.7,33.9,36.6,88.0,86.0,84.0
5605,L52784,L,302.9,312.2,1513,37.8,92,0,0,0,0,0,0,302.9,1.645495451389303e-06,312.1666666666667,0.05773502693415844,1395.6666666666667,101.65792312128366,50.09999999999999,10.764292823962004,90.0,1.9999999999938924,302.9,302.9,302.9,312.2,312.1,312.2,1340.0,1334.0,1605.0,57.8,54.7,33.9,90.0,88.0,86.0
5606,L52785,L,302.9,312.2,1510,41.4,94,0,0,0,0,0,0,302.9,1.645495451389303e-06,312.2,1.337946094750418e-06,1454.3333333333333,99.02693236353844,45.66666666666665,10.660831737408353,92.0,1.9999999999939528,302.9,302.9,302.9,312.2,312.2,312.1,1513.0,1340.0,1334.0,37.8,57.8,54.7,92.0,90.0,88.0
5607,L52786,L,302.9,312.2,1729,23.6,96,0,0,0,0,0,0,302.9,1.645495451389303e-06,312.2,1.337946094750418e-06,1584.0,125.58264211267213,34.266666666666644,9.411340676722586,94.0,1.9999999999940132,302.9,302.9,302.9,312.2,312.2,312.2,1510.0,1513.0,1340.0,41.4,37.8,57.8,94.0,92.0,90.0
5608,M20467,M,302.9,312.2,1745,25.5,98,0,0,0,0,0,0,302.9,1.645495451389303e-06,312.2,1.337946094750418e-06,1661.3333333333333,131.30244983751382,30.166666666666647,9.774627017607022,96.0,1.9999999999940736,302.9,302.9,302.9,312.2,312.2,312.2,1729.0,1510.0,1513.0,23.6,41.4,37.8,96.0,94.0,92.0
5609,M20468,M,303.1,312.3,1623,31.6,101,0,0,0,0,0,0,302.96666666666664,0.11547005385007793,312.2333333333333,0.057735026934765586,1699.0,66.30233781699937,26.89999999999998,4.179712908801258,98.33333333333333,2.5166114784189255,302.9,302.9,302.9,312.2,312.2,312.2,1745.0,1729.0,1510.0,25.5,23.6,41.4,98.0,96.0,94.0
5610,M20469,M,303.1,312.4,1378,50.1,104,0,0,0,0,0,0,303.03333333333336,0.11547005385047175,312.3,0.10000000000942325,1582.0,186.9037185290852,35.73333333333331,12.81028232840062,101.0,2.999999999996144,303.1,302.9,302.9,312.3,312.2,312.2,1623.0,1745.0,1729.0,31.6,25.5,23.6,101.0,98.0,96.0
5611,L52790,L,303.1,312.4,1407,41.2,107,0,0,0,0,0,0,303.1,1.7264138356456862e-06,312.3666666666667,0.057735026935832184,1469.3333333333333,133.8668492694619,40.96666666666665,9.25220694393144,104.0,2.9999999999962044,303.1,303.1,302.9,312.4,312.3,312.2,1378.0,1623.0,1745.0,50.1,31.6,25.5,104.0,101.0,98.0
5612,M20471,M,303.0,312.3,1674,29.5,109,0,0,0,0,0,0,303.06666666666666,0.057735026944385606,312.3666666666666,0.057735026935832184,1486.3333333333333,163.16964586997435,40.26666666666665,10.331666532236376,106.66666666666667,2.516611478419121,303.1,303.1,303.1,312.4,312.4,312.3,1407.0,1378.0,1623.0,41.2,50.1,31.6,107.0,104.0,101.0
5613,L52792,L,303.0,312.3,1486,42.4,112,0,0,0,0,0,0,303.0333333333333,0.05773502694396306,312.3333333333333,0.05773502693555733,1522.3333333333333,137.1580596732574,37.69999999999998,7.126710321038728,109.33333333333333,2.516611478419179,303.0,303.1,303.1,312.3,312.4,312.4,1674.0,1407.0,1378.0,29.5,41.2,50.1,109.0,107.0,104.0
5614,M20473,M,303.0,312.3,1483,38.8,114,0,0,0,0,0,0,303.0,1.684051024622261e-06,312.3,1.3741012079085453e-06,1547.6666666666667,109.41815815180243,36.89999999999998,6.6565756962570415,111.66666666666667,2.51661147841923,303.0,303.0,303.1,312.3,312.3,312.4,1486.0,1674.0,1407.0,42.4,29.5,41.2,112.0,109.0,107.0
